"GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ftype","length_bp","gene","EC_number","COG","product"
"PHJJKLOP_00954",1512.88838708376,1.39127427538864,0.0744131901174842,18.6966083995604,5.27553661497157e-78,2.69079329220185e-77,"CDS",678,"hchA","3.1.2.-","COG0693","Protein/nucleic acid deglycase 1"
"PHJJKLOP_00955",1036.10223515767,1.76063949055985,0.0809709372843302,21.7440917643988,7.85722930669931e-105,5.00522224345909e-104,"CDS",1296,"npr_1","1.11.1.1","COG0446","NADH peroxidase"
"PHJJKLOP_00956",738.729876363155,2.0985245087249,0.0939677306095732,22.3323953352036,1.79067872920963e-110,1.18350819321273e-109,"CDS",1461,"","","","hypothetical protein"
"PHJJKLOP_00958",69.6505982673096,1.23127575854607,0.246397634789888,4.99710867596606,5.81962750975718e-07,9.95333860470259e-07,"CDS",1824,"glpO","1.1.3.21","COG0578","Alpha-glycerophosphate oxidase"
"PHJJKLOP_00967",765.60523429483,1.03436074700577,0.100107127216957,10.3325385091119,5.02138151931171e-25,1.33162234444812e-24,"CDS",288,"","","","hypothetical protein"
"PHJJKLOP_00969",1413.07459053609,1.12091324612247,0.0737863967664451,15.191326521479,4.03667312915355e-52,1.57367179019345e-51,"CDS",1305,"pgaC","2.4.1.-","COG1215","Poly-beta-1,6-N-acetyl-D-glucosamine synthase"
"PHJJKLOP_00973",921.850481842836,1.15844690518038,0.0872719261023995,13.2739926447954,3.27647540339235e-40,1.08037085437849e-39,"CDS",1011,"dhaK","2.7.1.121","COG2376","PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK"
"PHJJKLOP_00974",416.132807058918,1.87978593095761,0.116349664358226,16.1563502681879,1.02450428764236e-58,4.32023357352285e-58,"CDS",606,"dhaL","2.7.1.121","COG2376","PTS-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL"
"PHJJKLOP_00976",350.333263511113,1.53178799862633,0.114060569606196,13.4296015171147,4.05588071612939e-41,1.35831172976414e-40,"CDS",660,"anr","","","Transcriptional activator protein Anr"
"PHJJKLOP_00999",863.883004118731,1.65831899670583,0.0874495093286342,18.9631595355657,3.43853803862987e-80,1.78422580375352e-79,"CDS",552,"","","","hypothetical protein"
"PHJJKLOP_01010",1340.14087223676,1.10984657828381,0.0714928251401336,15.5238875524697,2.39114896179448e-54,9.55821093673254e-54,"CDS",1044,"sasA_2","2.7.-.-","","Adaptive-response sensory-kinase SasA"
"PHJJKLOP_01022",12573.7931330352,1.05344835333404,0.0521114663839931,20.2152890032207,7.1823449633822e-91,4.03451047286422e-90,"CDS",2145,"","","","hypothetical protein"
"PHJJKLOP_01023",93.3580110394658,2.85429900863498,0.251445209266913,11.3515744322856,7.2839155748927e-30,2.05930530984219e-29,"CDS",1374,"bglF_1","","COG1263","PTS system beta-glucoside-specific EIIBCA component"
"PHJJKLOP_01024",318.16772686066,3.83215867731783,0.17394384139027,22.0310109670385,1.45294224525552e-107,9.39548397903891e-107,"CDS",396,"rbsD","5.4.99.62","COG1869","D-ribose pyranase"
"PHJJKLOP_01025",2255.50635475508,1.46240194998843,0.089228229271046,16.3894538974447,2.27479023278718e-60,9.74352211296826e-60,"CDS",918,"rbsK","2.7.1.15","","Ribokinase"
"PHJJKLOP_01041",1455.67427619048,3.52925524240196,0.0893262847274435,39.5097059412086,0,0,"CDS",411,"spxA_2","","COG1393","Regulatory protein Spx"
"PHJJKLOP_01042",597.324162538832,3.5469938108786,0.118941984152634,29.8212093580588,2.07445153514416e-195,2.2422050166865e-194,"CDS",357,"spxA_3","","COG1393","Regulatory protein Spx"
"PHJJKLOP_01043",1029.80211995529,3.66250598360959,0.0977341958655634,37.4741506918161,2.42901287471915e-307,4.35476918976595e-306,"CDS",471,"bsaA","","","Glutathione peroxidase BsaA"
"PHJJKLOP_01048",3729.5320497249,3.52728715888975,0.0756677738543205,46.6154477556148,0,0,"CDS",1260,"lysA","4.1.1.20","COG0019","Diaminopimelate decarboxylase"
"PHJJKLOP_01049",2760.23242477667,3.21341705064476,0.0754451592506597,42.5927532337558,0,0,"CDS",801,"dapF","5.1.1.7","COG0253","Diaminopimelate epimerase"
"PHJJKLOP_01050",2012.51117883556,2.78494225911878,0.0827972532364113,33.6356841593153,5.04913932195316e-248,7.13071845751309e-247,"CDS",882,"dapA","4.3.3.7","COG0329","4-hydroxy-tetrahydrodipicolinate synthase"
"PHJJKLOP_01051",1498.83216480682,2.64299979197965,0.0842847496359257,31.357983542649,7.57262312566312e-216,9.14211033799813e-215,"CDS",717,"dapB","1.17.1.8","COG0289","4-hydroxy-tetrahydrodipicolinate reductase"
"PHJJKLOP_01052",1612.49849200466,2.29233226898875,0.0965143451887901,23.7512078075519,1.06761346493874e-124,7.61055884292047e-124,"CDS",696,"dapH_2","2.3.1.89","COG2171","2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase"
"PHJJKLOP_01053",2703.43600421334,2.45373189937073,0.0764416996672695,32.0993896008485,4.49617976578799e-226,5.65611857931481e-225,"CDS",1002,"asd","1.2.1.11","COG0136","Aspartate-semialdehyde dehydrogenase"
"PHJJKLOP_01054",4273.32530159833,2.28199750335028,0.0796298993659506,28.6575459911488,1.29100826122078e-180,1.25904844758795e-179,"CDS",1362,"yclM","2.7.2.4","COG0527","Aspartokinase 3"
"PHJJKLOP_01055",2251.94418510552,2.3002983153665,0.0802795436518405,28.6536047756141,1.44556249294702e-180,1.40519938437772e-179,"CDS",1152,"scmP","3.5.1.-","COG1473","N-acetylcysteine deacetylase"
"PHJJKLOP_01056",3642.95475669123,1.94196875805849,0.0764945543913694,25.3870196840783,3.50827340748358e-142,2.80100548853489e-141,"CDS",1170,"dapX","2.6.1.-","COG0436","putative N-acetyl-LL-diaminopimelate aminotransferase"
"PHJJKLOP_01077",750.962183175899,1.14390101560416,0.0894221932389429,12.7921377699557,1.81414017502879e-37,5.74765680850391e-37,"CDS",1638,"pckA","4.1.1.49","","Phosphoenolpyruvate carboxykinase (ATP)"
"PHJJKLOP_01081",1791.77184966086,1.63210324990889,0.0716463636247563,22.7799872503919,7.24118252895087e-115,4.90500011123957e-114,"CDS",456,"argR_1","","","Arginine repressor"
"PHJJKLOP_01082",2525.26463970939,1.45982654889129,0.0702636060859167,20.7764250970302,7.07335820413226e-96,4.19359098280634e-95,"CDS",1503,"algC","5.4.2.2","COG1109","Phosphomannomutase/phosphoglucomutase"
"PHJJKLOP_01083",168.926278995611,1.56784234061807,0.156343605705381,10.0281833308397,1.14605757954331e-23,2.96312296472597e-23,"CDS",207,"","","","hypothetical protein"
"PHJJKLOP_01084",5677.89651780171,3.17647074133952,0.0834414113931626,38.0682767501678,0,0,"CDS",402,"ohrB_1","","COG1764","Organic hydroperoxide resistance protein OhrB"
"PHJJKLOP_01085",1980.2215264639,4.21604867887116,0.0954771242512448,44.1576839681175,0,0,"CDS",1332,"rclA","","COG1249","putative pyridine nucleotide-disulfide oxidoreductase RclA"
"PHJJKLOP_01086",1518.87544497793,4.3416486924862,0.103497473440312,41.9493205792127,0,0,"CDS",627,"","","","hypothetical protein"
"PHJJKLOP_01089",201.25496728047,2.37111420120411,0.164895904285736,14.3794608572896,6.96348936637734e-47,2.52711359550712e-46,"CDS",216,"","","","hypothetical protein"
"PHJJKLOP_01095",630.182919479116,3.98633297816283,0.130711778700289,30.4971213596837,2.84526838565454e-204,3.20253140851492e-203,"CDS",831,"ydbD","1.11.1.6","COG3546","putative manganese catalase"
"PHJJKLOP_01096",469.051808797071,1.84448165786187,0.105872847070299,17.4216686232793,5.65049628151148e-68,2.61882134161693e-67,"CDS",1335,"araN_1","","COG1653","putative arabinose-binding protein"
"PHJJKLOP_01097",146.039978126762,1.86982659664316,0.171730528453645,10.8881432642181,1.31289630245242e-27,3.60294365677593e-27,"CDS",912,"lacF_2","","","Lactose transport system permease protein LacF"
"PHJJKLOP_01098",81.0229192065501,1.09373462010513,0.211584846599173,5.16924835443016,2.35037382735256e-07,4.07470714481388e-07,"CDS",855,"araQ_3","","COG0395","L-arabinose transport system permease protein AraQ"
"PHJJKLOP_01124",535.830453293649,1.57965552729514,0.101922089444083,15.4986572185786,3.54217838697933e-54,1.41215473909669e-53,"CDS",600,"","","","hypothetical protein"
"PHJJKLOP_01126",1444.75096776336,4.8355816338023,0.107371582610358,45.0359537993417,0,0,"CDS",1422,"arcD1_1","","COG0531","Arginine/ornithine antiporter ArcD1"
"PHJJKLOP_01127",1835.20595156814,4.9632328402468,0.104625300686301,47.4381703822109,0,0,"CDS",1119,"vioD","4.2.1.145","","Capreomycidine synthase"
"PHJJKLOP_01128",408.242269503915,2.22967432620549,0.113077246863905,19.7181518655918,1.50632795793109e-86,8.1999016473558e-86,"CDS",1293,"sbnD_2","","","Staphyloferrin B transporter"
"PHJJKLOP_01133",1321.42084217121,1.17219630789292,0.0791043571329799,14.8183532535683,1.11484098381254e-49,4.2038210397163e-49,"CDS",465,"ogt","2.1.1.63","COG0350","Methylated-DNA--protein-cysteine methyltransferase, constitutive"
"PHJJKLOP_01145",2948.36381657878,1.01230938040896,0.0654808310211888,15.4596294002651,6.49712513597877e-54,2.58331907797084e-53,"CDS",1236,"sufS","2.8.1.7","COG0520","Cysteine desulfurase SufS"
"PHJJKLOP_01148",1305.4824112061,1.05662548539047,0.076823497400678,13.7539362453075,4.82322767379246e-43,1.6694501335647e-42,"CDS",1143,"xerC_3","","","Tyrosine recombinase XerC"
"PHJJKLOP_01166",180.287133052242,1.35592789176283,0.15089814622364,8.98571603227822,2.57054989803591e-19,6.12269402921201e-19,"CDS",438,"","","","hypothetical protein"
"PHJJKLOP_01169",23.3418741889125,1.56100660462286,0.417956617739218,3.73485318420497,0.000187824728807051,0.000288383198999134,"CDS",546,"","","","hypothetical protein"
"PHJJKLOP_01176",2209.7036843357,1.23638971238753,0.0688366100916592,17.9612231157406,3.92072338790871e-72,1.89028113098207e-71,"CDS",714,"strA","3.4.22.-","COG3764","Sortase A"
"PHJJKLOP_01177",2286.12286323389,2.05922480301353,0.0889649564825902,23.1464711997753,1.5777265253058e-118,1.08841318358654e-117,"CDS",852,"licT_2","","COG3711","Transcription antiterminator LicT"
"PHJJKLOP_01179",210.858154044082,1.1412649187945,0.139392052193698,8.18744613364761,2.66827589572222e-16,5.97965421541342e-16,"CDS",1866,"bglF_2","","COG1263","PTS system beta-glucoside-specific EIIBCA component"
"PHJJKLOP_01182",825.742404427208,1.05492738660118,0.0842105276449619,12.5272625181597,5.29592633246086e-36,1.64140822353911e-35,"CDS",489,"fruA_1","","COG1299","PTS system fructose-specific EIIB'BC component"
"PHJJKLOP_01183",260.334220315211,1.54325558692368,0.128892302519518,11.9732176146825,4.90873617797574e-33,1.44938423243189e-32,"CDS",111,"","","","hypothetical protein"
"PHJJKLOP_01194",3009.88088069067,2.53035664558897,0.0688426221677641,36.7556691757425,9.43811784237548e-296,1.56987360111512e-294,"CDS",438,"ndk","2.7.4.6","COG0105","Nucleoside diphosphate kinase"
"PHJJKLOP_01203",2027.66727992942,2.42213485817782,0.0738976770124182,32.7768741332802,1.25773772963387e-235,1.65160822917711e-234,"CDS",444,"","","","hypothetical protein"
"PHJJKLOP_01204",1469.373091269,4.14241682033184,0.0965016568590276,42.9258621578198,0,0,"CDS",1341,"yvbW","","COG1113","putative amino acid permease YvbW"
"PHJJKLOP_01205",1401.22721128374,1.97436121698977,0.0807893553069758,24.4383831197535,6.688126307945e-132,5.00606254149683e-131,"CDS",897,"","","","hypothetical protein"
"PHJJKLOP_01208",1706.8265294278,1.8487367276532,0.0724796249853031,25.5069852807333,1.64912422864819e-143,1.32372062749938e-142,"CDS",1503,"eat(A)","","","ABC-F type ribosomal protection protein Eat(A)"
"PHJJKLOP_01235",886.45510081863,1.04034195027462,0.0828745426657243,12.5532149778594,3.81692014614339e-36,1.18546254331466e-35,"CDS",921,"yceM","1.-.-.-","COG0673","Putative oxidoreductase YceM"
"PHJJKLOP_01237",47.2443893589621,1.00300543288863,0.280226590667801,3.57926573098717,0.000344560971025817,0.000519705565365892,"CDS",1479,"","","","hypothetical protein"
"PHJJKLOP_01239",1370.38909192784,1.39043307846023,0.07637632765909,18.2050266237794,4.70824739067801e-74,2.31469502260919e-73,"CDS",570,"","","","hypothetical protein"
"PHJJKLOP_01254",2587.22410253997,5.03575006051801,0.0998052803941573,50.4557478384962,0,0,"CDS",423,"","","","hypothetical protein"
"PHJJKLOP_01255",913.379780441381,4.74542768174736,0.126414684949502,37.5385793481428,0,0,"CDS",495,"","2.7.1.-","","putative phosphotransferase enzyme IIB component"
"PHJJKLOP_01256",934.236408420101,3.81043452952726,0.113956017979029,33.43776482457,3.87645028010843e-245,5.34842955697909e-244,"CDS",810,"","","","hypothetical protein"
"PHJJKLOP_01257",218.243189437148,1.39138826447707,0.143006469314876,9.7295476990867,2.25593798382624e-22,5.69981293128757e-22,"CDS",822,"manZ_2","","COG3716","PTS system mannose-specific EIID component"
"PHJJKLOP_01279",114.54180705893,1.19072325574391,0.181527901083252,6.55945035798009,5.40064681294618e-11,1.05133527685051e-10,"CDS",738,"ydjF","","COG1349","putative HTH-type transcriptional regulator YdjF"
"PHJJKLOP_01280",1637.2333095506,2.74811276453875,0.0842660415620976,32.612339604366,2.74164831163653e-233,3.53814441596541e-232,"CDS",366,"","","","hypothetical protein"
"PHJJKLOP_01284",4872.46263420878,1.44286981137875,0.0606223923635869,23.8009381537608,3.26589624068613e-125,2.34486650949982e-124,"CDS",798,"","","","hypothetical protein"
"PHJJKLOP_01285",4186.75060837602,1.58345557720107,0.0632106025889742,25.050474324655,1.72519400942745e-138,1.34862424653414e-137,"CDS",1185,"","","","hypothetical protein"
"PHJJKLOP_01286",6181.46096054842,1.80739460066244,0.0560357023987527,32.2543400598593,3.05803321410963e-228,3.89606444384862e-227,"CDS",1248,"","","","hypothetical protein"
"PHJJKLOP_01296",1585.81021627839,1.12941735805052,0.0710890742186291,15.8873549904038,7.7530615099681e-57,3.2150507147984e-56,"CDS",1122,"dinB","2.7.7.7","COG0389","DNA polymerase IV"
"PHJJKLOP_01299",887.844967407195,1.12336360888557,0.0832209708295479,13.498564096139,1.59453636788001e-41,5.38223436914629e-41,"CDS",768,"bceA_2","","COG1136","Bacitracin export ATP-binding protein BceA"
"PHJJKLOP_01300",4096.56984122309,1.0938501213903,0.0602649134050411,18.1506959785791,1.26784244084305e-73,6.19236585299201e-73,"CDS",2043,"bceB_2","","COG0577","Bacitracin export permease protein BceB"
"PHJJKLOP_01321",8283.59176617304,1.26907376880673,0.0618792344260114,20.5088796036117,1.79378793080013e-93,1.04081415984798e-92,"CDS",492,"manX_1","2.7.1.191","COG2893","PTS system mannose-specific EIIAB component"
"PHJJKLOP_01322",23604.6779732088,1.60712072135861,0.0601874651954977,26.7019173533633,4.47157209219336e-157,3.82511052686484e-156,"CDS",990,"manX_2","2.7.1.191","","PTS system mannose-specific EIIAB component"
"PHJJKLOP_01328",15001.7539574165,1.00489900701931,0.0608302564933184,16.5197233243572,2.64609135587166e-61,1.14155583854175e-60,"CDS",426,"","","","putative protein"
"PHJJKLOP_01338",778.876672498114,1.04155240543759,0.0884268081558505,11.778695026534,5.02652356528822e-32,1.4596907424319e-31,"CDS",957,"","","","hypothetical protein"
"PHJJKLOP_01362",1656.24154798015,5.48785375403451,0.130439943414391,42.0718808241144,0,0,"CDS",318,"ptcB_1","2.7.1.204","COG1440","PTS system galactose-specific EIIB component"
"PHJJKLOP_01363",2858.29720782736,5.56626060949433,0.19588146465388,28.4164743169031,1.26561752075185e-177,1.20677033666594e-176,"CDS",321,"licA_2","","COG1447","Lichenan-specific phosphotransferase enzyme IIA component"
"PHJJKLOP_01364",3757.5797261289,5.47206925619345,0.205631217233318,26.6110823532431,5.05256588429805e-156,4.29755177772397e-155,"CDS",1461,"celB","","COG1455","PTS system cellobiose-specific EIIC component"
"PHJJKLOP_01365",102.109100314596,5.51927153073252,0.423232314370708,13.0407611690496,7.17372626042981e-39,2.3194531775083e-38,"CDS",222,"","","","hypothetical protein"
"PHJJKLOP_01366",27.9279070629248,5.45062630569808,0.782537997480108,6.96531839124736,3.27661858242829e-12,6.64647427899073e-12,"CDS",183,"","","","hypothetical protein"
"PHJJKLOP_01367",34.864230574704,3.90692646394153,0.465393973862846,8.39487978650304,4.66371160376345e-17,1.06264479008126e-16,"CDS",414,"","","","hypothetical protein"
"PHJJKLOP_01369",961.205947208153,2.56472229184282,0.120342100224512,21.3119289679841,8.79944118387703e-101,5.42089030957363e-100,"CDS",165,"","","","hypothetical protein"
"PHJJKLOP_01378",1140.46524348807,4.31176767980164,0.105022312977076,41.0557295642767,0,0,"CDS",777,"","","","hypothetical protein"
"PHJJKLOP_01379",113.918700209085,3.93256114343782,0.269486219914375,14.5928097721929,3.1207508157846e-48,1.15637722060137e-47,"CDS",204,"","","","hypothetical protein"
"PHJJKLOP_01380",199.871405908081,3.3200800479906,0.189868518856657,17.4862060755692,1.82510409687328e-68,8.51146676953055e-68,"CDS",339,"","","","hypothetical protein"
"PHJJKLOP_01381",69.2205928543527,3.8374507017103,0.330524369685934,11.6101899093149,3.65802259138608e-31,1.04604772097516e-30,"CDS",180,"","","","hypothetical protein"
"PHJJKLOP_01382",685.364793144666,2.61911233574311,0.0997320987956774,26.2614781737314,5.28555131375009e-152,4.40806145776261e-151,"CDS",504,"","","","hypothetical protein"
"PHJJKLOP_01383",635.676937995368,3.17628052670192,0.107385875463161,29.5781965086417,2.85055834465627e-192,3.01574971162575e-191,"CDS",699,"","","","hypothetical protein"
"PHJJKLOP_01384",203.259149020161,3.16834467960156,0.179227131463724,17.677818384561,6.21551347999619e-70,2.94916756879692e-69,"CDS",342,"","","","hypothetical protein"
"PHJJKLOP_01386",318.961191959335,2.89788743964772,0.137699824511443,21.0449610224951,2.54326605116912e-98,1.535189225242e-97,"CDS",687,"","","","hypothetical protein"
"PHJJKLOP_01387",96.965778737012,3.23567867138629,0.262208490116359,12.3400987891369,5.50882501106681e-35,1.68472135680634e-34,"CDS",750,"","","","hypothetical protein"
"PHJJKLOP_01388",13.7532948132386,2.53951585453464,0.601219169177409,4.22394358784205,2.40064163915146e-05,3.87467442998354e-05,"CDS",270,"","","","hypothetical protein"
"PHJJKLOP_01389",24.4803845427079,2.7779073403712,0.444899993954642,6.24389161186281,4.26815814161005e-10,8.07256189259665e-10,"CDS",165,"","","","hypothetical protein"
"PHJJKLOP_01390",105.804928045331,2.65954895176915,0.218689552925835,12.1612985905691,4.9958154014299e-34,1.49874462042897e-33,"CDS",303,"","","","hypothetical protein"
"PHJJKLOP_01391",40.8631153771161,2.61385622874326,0.343763322911146,7.60365069376199,2.87891664667806e-14,6.12178724442764e-14,"CDS",162,"","","","hypothetical protein"
"PHJJKLOP_01392",104.908517853223,2.87854918259492,0.229291528921606,12.5541017417137,3.77440197856633e-36,1.17347450922405e-35,"CDS",300,"","","","hypothetical protein"
"PHJJKLOP_01393",47.5675132031453,2.35031833745232,0.305918566005702,7.68282346553793,1.55619972059349e-14,3.33997273366086e-14,"CDS",357,"","","","hypothetical protein"
"PHJJKLOP_01401",41.500856398438,4.17633049581273,0.454133055173388,9.19627067053775,3.70588360702831e-20,8.98414212100628e-20,"CDS",168,"","","","hypothetical protein"
"PHJJKLOP_01402",45.8917571013805,2.39645295841971,0.31186995897724,7.68414170534009,1.54026103525111e-14,3.30813596810747e-14,"CDS",345,"","","","hypothetical protein"
"PHJJKLOP_01403",50.7998114015063,1.96502609297269,0.300486101905233,6.53949078015068,6.17286470332546e-11,1.19854454745502e-10,"CDS",282,"","","","hypothetical protein"
"PHJJKLOP_01404",35.6656163568123,2.37089883583435,0.352530037421109,6.72538105739407,1.75133504011567e-11,3.45877118080891e-11,"CDS",315,"","","","hypothetical protein"
"PHJJKLOP_01405",303.396164896797,2.33648897566783,0.130808390214405,17.8619198037537,2.33469092500398e-71,1.11662374272555e-70,"CDS",1695,"","","","hypothetical protein"
"PHJJKLOP_01406",174.708802896578,3.43579990883203,0.196453635867681,17.4891133658945,1.73434555869431e-68,8.10082777337094e-68,"CDS",1179,"","","","hypothetical protein"
"PHJJKLOP_01407",102.313358507209,6.01233190269341,0.487402981002003,12.3354434360111,5.83667075557013e-35,1.78316247369153e-34,"CDS",687,"clpP_1","3.4.21.92","","ATP-dependent Clp protease proteolytic subunit"
"PHJJKLOP_01408",246.481773953691,3.36673054577287,0.165552215117817,20.3363666464801,6.13076005152006e-92,3.49628487509544e-91,"CDS",1161,"","","","hypothetical protein"
"PHJJKLOP_01409",191.959561929458,4.62344912487893,0.24169763808735,19.1290620854475,1.44653332773917e-81,7.5981066372826e-81,"CDS",876,"","","","hypothetical protein"
"PHJJKLOP_01410",58.8182991178533,5.53328721132311,0.55051420195808,10.0511252782257,9.08243059280021e-24,2.35231809643978e-23,"CDS",312,"","","","hypothetical protein"
"PHJJKLOP_01411",20.6341004743111,5.42968145722726,0.900081267341515,6.03243468588609,1.61507628763722e-09,3.00344000322102e-09,"CDS",354,"","","","hypothetical protein"
"PHJJKLOP_01412",7.25623818576383,6.40012317960461,1.30752490928347,4.89483843417706,9.83865246626626e-07,1.66894761949015e-06,"CDS",402,"","","","hypothetical protein"
"PHJJKLOP_01413",81.9606982010275,4.66071471499358,0.367172810104661,12.6935181111724,6.42342662075326e-37,2.01590558726785e-36,"CDS",414,"","","","hypothetical protein"
"PHJJKLOP_01414",180.406228491833,4.27044940178822,0.229165759963706,18.6347620275584,1.67899406527874e-77,8.53464894982097e-77,"CDS",609,"","","","hypothetical protein"
"PHJJKLOP_01415",31.9679838009483,5.3240936483081,0.699345079354161,7.61297077148931,2.67866382096807e-14,5.70001384504507e-14,"CDS",363,"","","","hypothetical protein"
"PHJJKLOP_01416",630.951040226325,3.90625690693001,0.124604852798947,31.3491555038619,9.9902642659611e-216,1.20123900450954e-214,"CDS",3432,"smc_2","","","Chromosome partition protein Smc"
"PHJJKLOP_01418",44.9197986634393,2.95577087665814,0.340525557993719,8.68002652744396,3.95676525593102e-18,9.21910908658169e-18,"CDS",738,"","","","hypothetical protein"
"PHJJKLOP_01419",173.954960382239,1.91997334574781,0.163735595878823,11.7260595378951,9.37209652186317e-32,2.7137385866981e-31,"CDS",2292,"","","","hypothetical protein"
"PHJJKLOP_01420",306.576831311371,1.53462559545131,0.129326490537785,11.8662896446799,1.77151504126577e-32,5.18974171580207e-32,"CDS",2127,"","","","hypothetical protein"
"PHJJKLOP_01421",156.592391748286,1.36981410205524,0.162547399667604,8.42716712082997,3.54133916273872e-17,8.09990026985464e-17,"CDS",447,"","","","hypothetical protein"
"PHJJKLOP_01438",378.378378850401,1.38759926805969,0.110762052120849,12.5277497255624,5.26349894517008e-36,1.63304827376572e-35,"CDS",924,"ccpB","","","Catabolite control protein B"
"PHJJKLOP_01462",2469.63140753292,1.14049864655576,0.0657563382489335,17.3443150413605,2.17758389189864e-67,1.00457414057697e-66,"CDS",1167,"","","","hypothetical protein"
"PHJJKLOP_01472",80.5109287342065,1.16775320253726,0.211658939594075,5.51714567207415,3.44549827618161e-08,6.15869960530611e-08,"CDS",393,"mtlA","","COG2213","PTS system mannitol-specific EIICB component"
"PHJJKLOP_01478",21.2990419728529,2.22067976595866,0.469442137277168,4.73046535370454,2.24005755754421e-06,3.75727301248592e-06,"CDS",1767,"","","","hypothetical protein"
"PHJJKLOP_01498",4654.02852573654,2.17069151538483,0.0705898677617865,30.7507519734996,1.19480171466618e-207,1.35501376276914e-206,"CDS",948,"nlhH","3.1.1.1","COG0657","Carboxylesterase NlhH"
"PHJJKLOP_01500",1007.08731814594,2.19144035797792,0.0921474429830331,23.7818900561508,5.14236570517954e-125,3.68331170366209e-124,"CDS",243,"","","","hypothetical protein"
"PHJJKLOP_01502",1325.28421100756,2.14903944230865,0.0821183317522426,26.1700328836742,5.83093469313744e-151,4.82260178763909e-150,"CDS",639,"","","","hypothetical protein"
"PHJJKLOP_01513",2493.5951478353,3.46250981801777,0.0758770469402515,45.6331652013853,0,0,"CDS",1104,"","","","hypothetical protein"
"PHJJKLOP_01514",329.699570974628,1.04487516834127,0.120752221531409,8.65305130696486,5.01404693633628e-18,1.16643795861623e-17,"CDS",549,"","","","hypothetical protein"
"PHJJKLOP_01515",73580.0668406831,7.32547459399679,0.0823985150204953,88.9029928776592,0,0,"CDS",1662,"dppE","","COG4166","Dipeptide-binding protein DppE"
"PHJJKLOP_01516",3009.90445468514,6.42036600529173,0.11868588100245,54.0954488525825,0,0,"CDS",348,"","","","hypothetical protein"
"PHJJKLOP_01517",6819.65455843287,6.99044172040115,0.100407226489918,69.6209024467281,0,0,"CDS",942,"oppB","","COG0601","Oligopeptide transport system permease protein OppB"
"PHJJKLOP_01518",5998.21421237724,6.38242330357363,0.0925946968281079,68.9286052247885,0,0,"CDS",1044,"dppC","","COG1173","Dipeptide transport system permease protein DppC"
"PHJJKLOP_01519",12073.9734139797,6.02830065211318,0.0722592166487069,83.4260448936249,0,0,"CDS",1071,"oppD_2","","COG0444","Oligopeptide transport ATP-binding protein OppD"
"PHJJKLOP_01520",10487.6671290155,5.88536855766752,0.0768664963837241,76.5661092225053,0,0,"CDS",954,"oppF_2","","COG4608","Oligopeptide transport ATP-binding protein OppF"
"PHJJKLOP_01521",14598.1157632568,5.80193176723243,0.0707437297134634,82.0133712306696,0,0,"CDS",1011,"","","","IS200/IS605 family transposase ISEfa4"
"PHJJKLOP_01522",3514.48302500516,1.20208579727411,0.0615054188649515,19.544388436953,4.60476969076453e-85,2.48857047908827e-84,"CDS",822,"","","","hypothetical protein"
"PHJJKLOP_01530",9890.12843481973,5.66220296380807,0.0882653225306968,64.1498019999743,0,0,"CDS",630,"niaX","","","Niacin transporter NiaX"
"PHJJKLOP_01531",1384.30899581949,2.35033515791158,0.0796552209740788,29.506354124313,2.38629892750296e-191,2.51569682709291e-190,"CDS",1110,"msmX","7.5.2.-","COG3839","Oligosaccharides import ATP-binding protein MsmX"
"PHJJKLOP_01532",431.179659048561,2.28261628351937,0.111580377424452,20.4571478982931,5.18860290530746e-93,2.98743790355587e-92,"CDS",423,"mgsA","4.2.3.3","COG1803","Methylglyoxal synthase"
"PHJJKLOP_01533",93235.8622470626,3.89454684163131,0.0663080477827095,58.7341502556926,0,0,"CDS",537,"folT_1","","","Folate transporter FolT"
"PHJJKLOP_01536",28.2170121868991,1.72369459156987,0.363367039819176,4.74367348350484,2.0987704223316e-06,3.52621697220023e-06,"CDS",225,"","","","hypothetical protein"
"PHJJKLOP_01538",16.7953164048885,3.84004874376585,0.674857946811163,5.6901585910203,1.26921437077675e-08,2.29331793971369e-08,"CDS",420,"manX_3","2.7.1.191","","PTS system mannose-specific EIIAB component"
"PHJJKLOP_01539",23.3867879977485,2.47472086809798,0.453144613924356,5.46121655660038,4.72882781917053e-08,8.41242453392548e-08,"CDS",471,"","2.7.1.-","","putative phosphotransferase enzyme IIB component"
"PHJJKLOP_01540",12.8199182286408,1.52623918800724,0.556533055536768,2.74240527642191,0.00609910381942591,0.008541027518878,"CDS",780,"sorA_2","","COG3715","PTS system sorbose-specific EIIC component"
"PHJJKLOP_01551",9788.14548121815,2.87585703213204,0.0806531582962042,35.6570913388198,1.82951354308812e-278,2.83811582798229e-277,"CDS",204,"","","","hypothetical protein"
"PHJJKLOP_01564",3137.17581661619,2.46555458570884,0.0842358520215505,29.2696580676606,2.52451545994875e-188,2.5884929065365e-187,"CDS",336,"","","","hypothetical protein"
"PHJJKLOP_01567",88.1569405050195,1.64768531628082,0.230774452091878,7.13980816050135,9.34612646593742e-13,1.92450499580582e-12,"CDS",255,"","","","hypothetical protein"
