"GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ftype","length_bp","gene","EC_number","COG","product"
"PHJJKLOP_00559",18.0048329307934,-1.31565120886039,0.457398825759936,-2.87637644603596,0.00402269645530224,0.0056945405140307,"CDS",219,"","","","hypothetical protein"
"PHJJKLOP_00582",18476.3193279855,-3.00183071474677,0.0640645287862875,-46.8563614158556,0,0,"CDS",393,"rpsI","","COG0103","30S ribosomal protein S9"
"PHJJKLOP_00583",29206.8300185511,-4.01193553011858,0.0604107773697515,-66.4109237589023,0,0,"CDS",444,"rplM","","","50S ribosomal protein L13"
"PHJJKLOP_00588",35.4372025950157,-1.21292346539027,0.327001320480848,-3.70923109303256,0.000207889619569623,0.000318537114120497,"CDS",678,"yvdM_1","5.4.2.6","COG0637","Beta-phosphoglucomutase"
"PHJJKLOP_00589",82.6945430574401,-1.71207499571108,0.232865059999902,-7.35221933128054,1.94942572712905e-13,4.06164274671146e-13,"CDS",1131,"glxK","2.7.1.31","","Glycerate kinase"
"PHJJKLOP_00594",12.7576554368465,-1.18433039064349,0.518976057318583,-2.28205207917033,0.0224862657249602,0.0299750131703164,"CDS",837,"ycjP","","COG0395","Inner membrane ABC transporter permease protein YcjP"
"PHJJKLOP_00595",22.1180439331994,-1.07735973336654,0.399525169796428,-2.6966004017106,0.00700512763158497,0.00975051237980726,"CDS",870,"ycjO","","COG1175","Inner membrane ABC transporter permease protein YcjO"
"PHJJKLOP_00597",23.542107628311,-1.11996132700572,0.38683390188014,-2.89519951990334,0.00378917606218464,0.00536650573802309,"CDS",1686,"ycjM","2.4.1.352","COG0366","Glucosylglycerate phosphorylase"
"PHJJKLOP_00599",47626.552666563,-1.07140998072947,0.055633610384517,-19.2583219626466,1.20211470069597e-82,6.40414842328065e-82,"CDS",3654,"rpoC","2.7.7.6","COG0086","DNA-directed RNA polymerase subunit beta'"
"PHJJKLOP_00600",49177.5813477296,-1.02159893668111,0.0541508694754336,-18.865790089383,2.17988635146305e-79,1.11948194447348e-78,"CDS",3618,"rpoB","2.7.7.6","COG0085","DNA-directed RNA polymerase subunit beta"
"PHJJKLOP_00606",6628.44419101074,-1.92070958755739,0.0576398722988814,-33.3225857544911,1.81828105997356e-243,2.48581438062139e-242,"CDS",1983,"","","","hypothetical protein"
"PHJJKLOP_00609",595.170111521944,-1.00596814115767,0.0914006482337344,-11.0061379278751,3.56980390160613e-28,9.85068468332604e-28,"CDS",417,"","","","hypothetical protein"
"PHJJKLOP_00613",163.899873404224,-1.83833346441611,0.169044192644791,-10.8748690839617,1.51873657481923e-27,4.16019881519558e-27,"CDS",954,"menA","2.5.1.74","","1,4-dihydroxy-2-naphthoate octaprenyltransferase"
"PHJJKLOP_00615",4087.25192235243,-1.24571778186154,0.0679576191641391,-18.3308037742278,4.69909530508738e-75,2.35269086010562e-74,"CDS",1251,"","","","hypothetical protein"
"PHJJKLOP_00616",2834.95117293406,-2.06950282028941,0.0773751026153045,-26.7463660833979,1.36101026675217e-157,1.17093814329196e-156,"CDS",924,"rlhA","","COG0826","23S rRNA 5-hydroxycytidine synthase"
"PHJJKLOP_00636",2401.99411794196,-1.37266704187764,0.0642067394520377,-21.3788623062385,2.10191223268331e-101,1.30023248443261e-100,"CDS",768,"soj_1","3.6.-.-","COG1192","Sporulation initiation inhibitor protein Soj"
"PHJJKLOP_00637",1338.29898159371,-1.51248355244911,0.0766566779322445,-19.7306169957687,1.17724751101122e-86,6.44365456666838e-86,"CDS",714,"rsmG","2.1.1.-","COG0357","Ribosomal RNA small subunit methyltransferase G"
"PHJJKLOP_00638",5879.99276106382,-1.3842090263029,0.0549216047803874,-25.2033608966431,3.67986450826443e-140,2.90699586747855e-139,"CDS",1902,"mnmG","","","tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG"
"PHJJKLOP_00639",2854.13246793259,-1.62480204664988,0.0754414261005723,-21.5372658051802,6.97013757120357e-103,4.36581420254885e-102,"CDS",1398,"mnmE","3.6.-.-","COG0486","tRNA modification GTPase MnmE"
"PHJJKLOP_00640",76.9510609178719,-2.33612604923482,0.252904544520663,-9.2371849373547,2.53067424550132e-20,6.155027368831e-20,"CDS",339,"","","","hypothetical protein"
"PHJJKLOP_00642",4158.95558550091,-1.50618020359336,0.0614933456499638,-24.4933852219869,1.73744915258337e-132,1.30374004081068e-131,"CDS",819,"misCA","","COG0706","Membrane protein insertase MisCA"
"PHJJKLOP_00643",1084.01611087746,-1.78822268715941,0.0966115682448836,-18.5094054433188,1.73403992704869e-76,8.78462866596242e-76,"CDS",357,"rnpA","3.1.26.5","COG0594","Ribonuclease P protein component"
"PHJJKLOP_00644",738.016501662547,-2.15669053214165,0.126151663449971,-17.0960134267032,1.58909421583215e-65,7.14376588919139e-65,"CDS",135,"rpmH","","","50S ribosomal protein L34"
"PHJJKLOP_00651",8029.61697444911,-1.69455037830259,0.0624637389327218,-27.1285454130076,4.53608770509723e-162,3.97106625411143e-161,"CDS",300,"rpsF","","COG0360","30S ribosomal protein S6"
"PHJJKLOP_00652",23763.3364662778,-1.0289334777545,0.0718909624145173,-14.3124176279871,1.83037832188428e-46,6.61854190304534e-46,"CDS",513,"ssb_1","","COG0629","Single-stranded DNA-binding protein"
"PHJJKLOP_00653",7818.0015605027,-1.55087383752504,0.0889974644996602,-17.4260451827924,5.234321765112e-68,2.42969912631711e-67,"CDS",237,"rpsR","","COG0238","30S ribosomal protein S18"
"PHJJKLOP_00659",6433.48688702974,-2.03566644273933,0.0551489178784413,-36.9121738204606,2.94763830354182e-298,4.98600513039785e-297,"CDS",1623,"ybiT_3","","COG0488","putative ABC transporter ATP-binding protein YbiT"
"PHJJKLOP_00664",407.373787168072,-1.99082821156187,0.112277609679463,-17.7313020578672,2.40401799093015e-70,1.14248093092776e-69,"CDS",579,"","","","Potassium channel"
"PHJJKLOP_00665",7.14702401840757,-1.80456532763053,0.759047413255413,-2.37740791433712,0.0174347956247752,0.0234609851104895,"CDS",138,"","","","hypothetical protein"
"PHJJKLOP_00666",201.885396985013,-1.23018598677778,0.152685160433196,-8.05701080109892,7.8182744304921e-16,1.73391952925136e-15,"CDS",504,"","","","hypothetical protein"
"PHJJKLOP_00667",829.485816764089,-1.36585782637321,0.0859736475667878,-15.8869358812787,7.80506140952787e-57,3.23213746336465e-56,"CDS",1026,"","","","hypothetical protein"
"PHJJKLOP_00668",835.981358387978,-1.40631588616034,0.09301845821703,-15.1186755093181,1.21971222316173e-51,4.73033471003397e-51,"CDS",864,"","","","hypothetical protein"
"PHJJKLOP_00683",5867.32735366706,-1.9983511993755,0.0711721326959316,-28.0777197995885,1.83311064515297e-173,1.71510414737125e-172,"CDS",1302,"pdp","2.4.2.2","COG0213","Pyrimidine-nucleoside phosphorylase"
"PHJJKLOP_00684",5707.68761874794,-1.08292719135102,0.0685928343582296,-15.7877597781625,3.77759283214168e-56,1.54088732144853e-55,"CDS",663,"deoC","4.1.2.4","COG0274","Deoxyribose-phosphate aldolase"
"PHJJKLOP_00685",2312.98669013273,-1.11184294523937,0.105414464721559,-10.5473470664219,5.22516390813393e-26,1.40684718893462e-25,"CDS",399,"cdd","3.5.4.5","COG0295","Cytidine deaminase"
"PHJJKLOP_00693",44037.6508174627,-1.63073189109096,0.0761664844648517,-21.4100979262538,1.07586392667717e-101,6.66901986847088e-101,"CDS",687,"gpmA_1","5.4.2.11","","2,3-bisphosphoglycerate-dependent phosphoglycerate mutase"
"PHJJKLOP_00696",34706.8093406082,-2.30896902402069,0.0518975458537349,-44.4909096574269,0,0,"CDS",414,"rpsL","","COG0048","30S ribosomal protein S12"
"PHJJKLOP_00697",34770.1289770171,-2.01364455689522,0.0548301911669065,-36.7251055311035,2.90351561144512e-295,4.80283190092082e-294,"CDS",471,"rpsG","","COG0049","30S ribosomal protein S7"
"PHJJKLOP_00698",88988.4541815734,-1.64388293706407,0.0544146411737566,-30.2103055649091,1.73441514368672e-200,1.93042339784314e-199,"CDS",2088,"fus","","","Elongation factor G"
"PHJJKLOP_00699",224355.665492273,-1.48695256418266,0.0514537795288528,-28.8988015612896,1.23605006087317e-183,1.22540857028287e-182,"CDS",1188,"tuf_1","","COG0050","Elongation factor Tu"
"PHJJKLOP_00700",6276.19770247898,-2.58408273852194,0.0674047690141691,-38.3367939140736,0,0,"CDS",309,"rpsJ","","COG0051","30S ribosomal protein S10"
"PHJJKLOP_00701",32807.5387307772,-2.12216867404438,0.0847144417291369,-25.0508488367276,1.70905884385756e-138,1.3395084236936e-137,"CDS",630,"rplC","","COG0087","50S ribosomal protein L3"
"PHJJKLOP_00702",17924.1936365835,-2.15810479667524,0.0649250280885194,-33.2399516829297,2.85180369246129e-242,3.84608119604914e-241,"CDS",624,"rplD","","COG0088","50S ribosomal protein L4"
"PHJJKLOP_00703",9453.92930129485,-1.9551689031313,0.0613493137226046,-31.869450275707,7.07893802493309e-223,8.75799192010317e-222,"CDS",291,"rplW","","","50S ribosomal protein L23"
"PHJJKLOP_00704",32064.52641104,-2.20252308069605,0.0601212338987642,-36.6346952293893,8.02080865356404e-294,1.31225689118966e-292,"CDS",834,"rplB","","COG0090","50S ribosomal protein L2"
"PHJJKLOP_00705",15524.6822678035,-2.61035514923919,0.0567248180000619,-46.0178673334191,0,0,"CDS",279,"rpsS","","COG0185","30S ribosomal protein S19"
"PHJJKLOP_00706",15793.1846549537,-2.44492691533653,0.0614548095629381,-39.7841427338992,0,0,"CDS",348,"rplV","","COG0091","50S ribosomal protein L22"
"PHJJKLOP_00707",47422.7688790326,-2.33037905162256,0.0727902577318561,-32.0149855796249,6.74651696504517e-225,8.45149447420303e-224,"CDS",657,"rpsC","","COG0092","30S ribosomal protein S3"
"PHJJKLOP_00708",21718.2012814814,-2.37464904480617,0.0720395320750822,-32.9631381049397,2.74262581096764e-238,3.64952074579427e-237,"CDS",435,"rplP","","COG0197","50S ribosomal protein L16"
"PHJJKLOP_00709",7357.30152779987,-2.55889139313884,0.0964307380438259,-26.5360552563216,3.72052308943539e-155,3.14667969767502e-154,"CDS",189,"rpmC","","COG0255","50S ribosomal protein L29"
"PHJJKLOP_00710",32058.4554972924,-2.56190528456814,0.0605078450945107,-42.3400516175474,0,0,"CDS",267,"rpsQ","","COG0186","30S ribosomal protein S17"
"PHJJKLOP_00711",17785.7589149996,-2.58965006864611,0.0543600814574258,-47.6388187658308,0,0,"CDS",369,"rplN","","COG0093","50S ribosomal protein L14"
"PHJJKLOP_00712",37095.1934310837,-2.53523007418325,0.0632168675544227,-40.1036965648558,0,0,"CDS",309,"rplX","","","50S ribosomal protein L24"
"PHJJKLOP_00713",20710.0228589712,-2.60759946722832,0.0568848605587485,-45.839955334606,0,0,"CDS",540,"rplE","","COG0094","50S ribosomal protein L5"
"PHJJKLOP_00714",12612.8883877801,-2.75543804675455,0.068377521058652,-40.2974252955299,0,0,"CDS",186,"rpsZ","","COG0199","30S ribosomal protein S14 type Z"
"PHJJKLOP_00715",19571.0232768221,-2.7139571672265,0.0733318674633099,-37.0092466087049,8.13090892682786e-300,1.38317848448424e-298,"CDS",399,"rpsH","","COG0096","30S ribosomal protein S8"
"PHJJKLOP_00716",25722.7605468955,-2.33285793421074,0.0524228941401669,-44.5007467152272,0,0,"CDS",537,"rplF","","","50S ribosomal protein L6"
"PHJJKLOP_00717",24128.8972528018,-2.62276680038816,0.0578138041925711,-45.3657536814569,0,0,"CDS",357,"rplR","","COG0256","50S ribosomal protein L18"
"PHJJKLOP_00718",33527.5833041604,-2.4835544443658,0.0589447923730213,-42.133568452478,0,0,"CDS",501,"rpsE","","COG0098","30S ribosomal protein S5"
"PHJJKLOP_00719",7121.53638932614,-2.61721965249867,0.0576237546455009,-45.4191100284892,0,0,"CDS",180,"rpmD","","COG1841","50S ribosomal protein L30"
"PHJJKLOP_00720",25958.4266319468,-2.76592585175453,0.0724154949559866,-38.1952212497565,0,0,"CDS",441,"rplO","","","50S ribosomal protein L15"
"PHJJKLOP_00721",83622.4267531604,-2.71999784751716,0.0562820848105124,-48.3279511886368,0,0,"CDS",1296,"secY","","","Protein translocase subunit SecY"
"PHJJKLOP_00722",25918.6788042465,-2.94804331776154,0.0541422943069138,-54.4499149047898,0,0,"CDS",648,"adk","2.7.4.3","","Adenylate kinase"
"PHJJKLOP_00723",10418.1196116068,-2.58736877720534,0.085935316950795,-30.108328787416,3.76975128079744e-199,4.18023530915093e-198,"CDS",219,"infA","","COG0361","Translation initiation factor IF-1"
"PHJJKLOP_00724",10857.8733387076,-2.46366928119779,0.0752000668836061,-32.7615304519747,2.08044584210848e-235,2.72002395252086e-234,"CDS",117,"rpmJ","","COG0257","50S ribosomal protein L36"
"PHJJKLOP_00725",16121.0933430905,-2.34124038434127,0.0542627571786023,-43.1463586827193,0,0,"CDS",366,"rpsM","","COG0099","30S ribosomal protein S13"
"PHJJKLOP_00726",12939.5117005194,-2.54543706349936,0.0600990070184456,-42.3540619018567,0,0,"CDS",390,"rpsK","","","30S ribosomal protein S11"
"PHJJKLOP_00727",43567.9663248221,-2.35092897722641,0.0729106311972715,-32.2439805913296,4.27240434715196e-228,5.42016043024278e-227,"CDS",939,"rpoA","2.7.7.6","COG0202","DNA-directed RNA polymerase subunit alpha"
"PHJJKLOP_00728",56348.7022893097,-2.27493259676279,0.0578872178804219,-39.2993942369478,0,0,"CDS",381,"rplQ","","COG0203","50S ribosomal protein L17"
"PHJJKLOP_00739",50.3965563644614,-1.84358250247648,0.284493240602548,-6.48023305781122,9.15810466959107e-11,1.77013333639481e-10,"CDS",660,"","","","hypothetical protein"
"PHJJKLOP_00740",29.5222711909458,-1.05588244043651,0.354525707430396,-2.97829584232283,0.00289856059336156,0.00413448804979728,"CDS",909,"","","","IS982 family transposase ISEfm1"
"PHJJKLOP_00747",6128.6392023768,-1.31790042385151,0.0734153533989413,-17.9512916963022,4.68870773951341e-72,2.25691173184938e-71,"CDS",243,"acpP","","COG0236","Acyl carrier protein"
"PHJJKLOP_00764",23.021145209931,-1.38474867103141,0.400796408538263,-3.45499271333717,0.000550307694871246,0.000820074460335436,"CDS",108,"","","","hypothetical protein"
"PHJJKLOP_00766",58.3374709723319,-1.93905648767885,0.268508227377413,-7.22159058818459,5.13829743821217e-13,1.06023863060008e-12,"CDS",189,"","","","hypothetical protein"
"PHJJKLOP_00767",9.34834494555684,-1.32928705643983,0.611971973424625,-2.17213714706749,0.0298453197971295,0.039381616338742,"CDS",1173,"","","","IS256 family transposase IS256"
"PHJJKLOP_00771",36.9553210462058,-1.61661627068673,0.323542594173679,-4.99661033755241,5.83467974037356e-07,9.9709081864603e-07,"CDS",729,"","","","hypothetical protein"
"PHJJKLOP_00772",98.1176728917693,-1.27303479956736,0.19610550582104,-6.49158112230208,8.4940152391261e-11,1.64283473035811e-10,"CDS",1680,"","","","hypothetical protein"
"PHJJKLOP_00774",9624.98603820012,-2.2752436650554,0.0595555841754717,-38.2036998974224,0,0,"CDS",735,"gla","","COG0580","Glycerol facilitator-aquaporin gla"
"PHJJKLOP_00776",405.454896907743,-1.02000776229523,0.114113019145422,-8.93857484390422,3.94221433130479e-19,9.35260674162167e-19,"CDS",702,"yohK","","COG1346","Inner membrane protein YohK"
"PHJJKLOP_00782",29038.4502402774,-2.27076460055535,0.0676044914955854,-33.5889605900465,2.43149914720192e-247,3.41779739282749e-246,"CDS",612,"rpsD","","COG0522","30S ribosomal protein S4"
"PHJJKLOP_00783",704.845000929882,-1.92591696836232,0.0947192913295966,-20.3328903893577,6.58093783861019e-92,3.74587982676785e-91,"CDS",834,"nirC","","COG2116","Nitrite transporter NirC"
"PHJJKLOP_00784",1086.09812323505,-1.43636821042511,0.0872713923494588,-16.4586374957042,7.27189328888683e-61,3.12816788892632e-60,"CDS",636,"","","","hypothetical protein"
"PHJJKLOP_00786",908.631324875088,-1.21875844372567,0.0836006772559252,-14.5783321825816,3.85827814298757e-48,1.42613392100059e-47,"CDS",798,"ymdB","3.1.4.16","COG1692","2',3'-cyclic-nucleotide 2'-phosphodiesterase"
"PHJJKLOP_00791",1537.86885329367,-2.65377157902378,0.0901193948102052,-29.4472858435492,1.36383814344959e-190,1.43274786017125e-189,"CDS",1989,"","","","hypothetical protein"
"PHJJKLOP_00810",1006.25553710217,-1.60201929869947,0.084662900794246,-18.9223294225746,7.46797881854937e-80,3.86168023881465e-79,"CDS",564,"def_2","3.5.1.88","COG0242","Peptide deformylase"
"PHJJKLOP_00811",17890.20326499,-1.08603557237099,0.0909713912197096,-11.9382099999774,7.48159523909747e-33,2.20471418758443e-32,"CDS",270,"rpsO","","COG0184","30S ribosomal protein S15"
"PHJJKLOP_00821",3593.82732855071,-1.48944176979675,0.0674512233979773,-22.0817606377384,4.73286093466589e-108,3.0671397485692e-107,"CDS",630,"udk","2.7.1.48","COG0572","Uridine kinase"
"PHJJKLOP_00824",10.5299160037252,-1.47114330396471,0.604640465497554,-2.43308774042126,0.0149706726792502,0.0203091046677278,"CDS",168,"","","","hypothetical protein"
"PHJJKLOP_00825",407.389612883673,-1.04241695093251,0.118270081264473,-8.81386856073496,1.20899794370027e-18,2.84347199013244e-18,"CDS",603,"","","","hypothetical protein"
"PHJJKLOP_00828",412.114922264751,-1.16524799677241,0.110889966031295,-10.5081463948104,7.92355622947699e-26,2.13145798302373e-25,"CDS",468,"","","","hypothetical protein"
"PHJJKLOP_00831",4852.10067198982,-1.16593811816288,0.0591306373122474,-19.7180035791934,1.51075009339441e-86,8.20904860185637e-86,"CDS",1077,"ddl","6.3.2.4","COG1181","D-alanine--D-alanine ligase"
"PHJJKLOP_00832",3480.44846952334,-1.1686685328378,0.0655479576252341,-17.8292135282014,4.19277557807215e-71,2.00210049134737e-70,"CDS",1413,"murF","6.3.2.10","COG0770","UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase"
"PHJJKLOP_00833",17298.9474578981,-1.90263125056514,0.0520006322747388,-36.5886176251247,4.33919240558676e-293,7.06062068604715e-292,"CDS",1512,"cshA","3.6.4.13","COG0513","ATP-dependent RNA helicase CshA"
"PHJJKLOP_00840",3283.09846691776,-1.59443280392331,0.0721288319061905,-22.105346250401,2.8077309628929e-108,1.82350249520637e-107,"CDS",1824,"kimA","","COG0531","Potassium transporter KimA"
"PHJJKLOP_00853",1115.5554311598,-2.0491742428025,0.0869004330374103,-23.5807138259062,6.07950491597701e-123,4.2727788071444e-122,"CDS",1146,"tgt","2.4.2.29","","Queuine tRNA-ribosyltransferase"
"PHJJKLOP_00871",2028.43047703768,-1.21844807449872,0.0775789784017749,-15.7059051253354,1.37796871878894e-55,5.58273118275247e-55,"CDS",1086,"","2.7.4.2","","Phosphomevalonate kinase"
"PHJJKLOP_00872",1006.42490312373,-1.76331675915209,0.0818590587215121,-21.5408873091367,6.44602519437499e-103,4.04599568804166e-102,"CDS",978,"","","","hypothetical protein"
"PHJJKLOP_00873",1401.05408645793,-2.21777742260943,0.0825272874661073,-26.8732620531146,4.51145617810038e-159,3.90384387203253e-158,"CDS",945,"galK_1","2.7.1.6","","Galactokinase"
"PHJJKLOP_00874",1309.94939669314,-1.73896615324931,0.0794152750341994,-21.8971243567492,2.76701971463301e-106,1.78160366142177e-105,"CDS",654,"","2.7.1.113","COG1428","Deoxyguanosine kinase"
"PHJJKLOP_00877",37008.6583473494,-1.50842452702224,0.0513434269189661,-29.3791166180423,1.01521991915497e-189,1.05540570762152e-188,"CDS",525,"infC","","","Translation initiation factor IF-3"
"PHJJKLOP_00878",7001.31934773063,-2.09014421934249,0.0555569490815765,-37.6216522666399,0,0,"CDS",201,"rpmI","","COG0291","50S ribosomal protein L35"
"PHJJKLOP_00879",12428.9617573496,-2.26251375328945,0.0602418502083965,-37.5571757086256,0,0,"CDS",360,"rplT","","COG0292","50S ribosomal protein L20"
"PHJJKLOP_00895",5543.72046443409,-1.4487283704988,0.0573441817881328,-25.2637377554947,8.00089423383605e-141,6.35402581859553e-140,"CDS",606,"","","","hypothetical protein"
"PHJJKLOP_00940",108.310014440186,-1.3791128248007,0.193625204830587,-7.12258936540497,1.0591803265863e-12,2.1765174315713e-12,"CDS",1635,"manR_1","","COG1762","Transcriptional regulator ManR"
"PHJJKLOP_00941",15.3930673039544,-1.30005858982985,0.488443371343895,-2.66163626348923,0.00777618590527655,0.010768686679185,"CDS",432,"","","","hypothetical protein"
"PHJJKLOP_00944",287.674106257845,-1.78359081815254,0.128358290179345,-13.8954080461843,6.75375194346237e-44,2.36223520078579e-43,"CDS",453,"","","","hypothetical protein"
"PHJJKLOP_00945",228.61535095683,-1.95276195870197,0.141730105960793,-13.7780321651785,3.45563731422173e-43,1.19886189093625e-42,"CDS",522,"paiA","2.3.1.57","COG0454","Spermidine/spermine N(1)-acetyltransferase"
"PHJJKLOP_00946",931.347790508002,-1.48753939534576,0.0908954649438603,-16.3653862848329,3.37877104423421e-60,1.4430870907899e-59,"CDS",711,"","","","hypothetical protein"
"PHJJKLOP_00949",1031.53289707237,-1.20447452975653,0.0818623281241375,-14.7134165049648,5.28693517571795e-49,1.97863548951244e-48,"CDS",1554,"","","","hypothetical protein"
"PHJJKLOP_00950",2392.84749942272,-2.69321504104444,0.0719913207082941,-37.4102741073085,2.65988817304364e-306,4.74030070838849e-305,"CDS",1314,"pbuG","","COG2252","Guanine/hypoxanthine permease PbuG"
"PHJJKLOP_00952",378.093318051598,-1.48513333023246,0.134785756046791,-11.0184738639362,3.11291978506163e-28,8.61375400783227e-28,"CDS",495,"","","","hypothetical protein"
"PHJJKLOP_00975",249.966506425463,-2.46185639950415,0.147211879522784,-16.7232183128477,8.87920286081128e-63,3.87526725441239e-62,"CDS",666,"","","","hypothetical protein"
"PHJJKLOP_00978",79.5238732041056,-1.57750115265776,0.225305922861725,-7.00159646324923,2.53062097512847e-12,5.16122561276201e-12,"CDS",621,"","7.6.2.-","COG1131","Multidrug efflux system ATP-binding protein"
"PHJJKLOP_00984",5139.82224844632,-4.77157289879381,0.0721803246742999,-66.1062820141727,0,0,"CDS",1878,"","","","hypothetical protein"
"PHJJKLOP_00985",1782.32313894425,-4.11505983698328,0.090155699217186,-45.6439234869673,0,0,"CDS",1422,"gadC_1","","COG0531","putative glutamate/gamma-aminobutyrate antiporter"
"PHJJKLOP_00986",200.460005295393,-3.00870637955689,0.174627972111781,-17.2292350599535,1.60256572383926e-66,7.30301640361453e-66,"CDS",816,"nhaC_1","","COG1757","Na(+)/H(+) antiporter NhaC"
"PHJJKLOP_00987",162.764452972121,-3.13456083690375,0.207217906853161,-15.1268820562161,1.07677572796244e-51,4.18140924710706e-51,"CDS",516,"nhaC_2","","COG1757","Na(+)/H(+) antiporter NhaC"
"PHJJKLOP_00988",1641.29694510862,-1.73551884638216,0.0772669600115547,-22.4613320638294,9.91701905541906e-112,6.6128184970879e-111,"CDS",1020,"ccpA_1","","COG1609","Catabolite control protein A"
"PHJJKLOP_00998",112.478814700747,-1.45828514492273,0.187163327992881,-7.79151108585865,6.62125027923523e-15,1.43548322491168e-14,"CDS",531,"padC","4.1.1.102","COG3479","Phenolic acid decarboxylase PadC"
"PHJJKLOP_01000",507.668559235014,-1.39050118471527,0.108307872901828,-12.8384128268833,9.99016271630906e-38,3.1819731034712e-37,"CDS",474,"","","","hypothetical protein"
"PHJJKLOP_01001",919.813279633228,-4.19281405959622,0.118674009061762,-35.3305167049183,1.99708197723816e-273,3.05064461216891e-272,"CDS",1473,"emrB","","","Multidrug export protein EmrB"
"PHJJKLOP_01002",1574.59917101587,-3.38011197206106,0.0836358224882997,-40.4146437674349,0,0,"CDS",666,"","","","hypothetical protein"
"PHJJKLOP_01011",467.115297730165,-2.02151099575089,0.11039592409818,-18.3114640532659,6.70427255523173e-75,3.35101703344972e-74,"CDS",882,"gltC_2","","","HTH-type transcriptional regulator GltC"
"PHJJKLOP_01012",122.095764112969,-3.41337453805398,0.236034263425242,-14.4613518754453,2.12581113666813e-47,7.79030421442396e-47,"CDS",729,"ydfK","","COG1811","putative membrane protein YdfK"
"PHJJKLOP_01018",642.835953970693,-2.94828526973078,0.109623270759041,-26.894702642209,2.5330300370658e-159,2.19822954521014e-158,"CDS",363,"","","","hypothetical protein"
"PHJJKLOP_01019",1576.50743921472,-2.2853559596337,0.087529287313701,-26.1096146189685,2.8355038436e-150,2.32589000212011e-149,"CDS",753,"bceA_1","","COG1136","Bacitracin export ATP-binding protein BceA"
"PHJJKLOP_01020",4306.84027167974,-1.4213906584798,0.0655973598575181,-21.6684125941525,4.07565705070263e-104,2.57981336359485e-103,"CDS",1803,"bceB_1","","COG0577","Bacitracin export permease protein BceB"
"PHJJKLOP_01026",1290.06250279378,-1.24185492499321,0.0716415078103868,-17.33429352548,2.59232783980447e-67,1.19406608498071e-66,"CDS",1014,"degA_2","","COG1609","HTH-type transcriptional regulator DegA"
"PHJJKLOP_01030",2741.69045877319,-2.73889870682863,0.0676191088873564,-40.5048033299469,0,0,"CDS",1629,"treA","3.2.1.93","COG0366","Trehalose-6-phosphate hydrolase"
"PHJJKLOP_01032",217.050151899204,-1.79796680813262,0.150932787678542,-11.9123673244673,1.02038489155833e-32,2.9980690533127e-32,"CDS",1530,"","","","hypothetical protein"
"PHJJKLOP_01033",567.898898878659,-1.62246208481967,0.126838390889758,-12.7915694407527,1.82745722944939e-37,5.78372827164005e-37,"CDS",729,"agrA","","COG3279","Accessory gene regulator protein A"
"PHJJKLOP_01034",868.360464835485,-1.02862147451701,0.11278030266438,-9.1205773545232,7.47251686641064e-20,1.79844979887729e-19,"CDS",1281,"","","","hypothetical protein"
"PHJJKLOP_01037",467.075782170207,-1.30098129321565,0.139253499490272,-9.34253931124029,9.40509087737086e-21,2.29493415540736e-20,"CDS",207,"","","","hypothetical protein"
"PHJJKLOP_01038",2408.61983178016,-2.06580207141713,0.0693800269289779,-29.7751696396979,8.1918408532431e-195,8.82243579662224e-194,"CDS",708,"","2.7.1.113","COG1428","Deoxyguanosine kinase"
"PHJJKLOP_01045",5818.43118189038,-1.88135857416792,0.0686159160762685,-27.4186906151153,1.64197662288024e-165,1.47187964338427e-164,"CDS",1146,"metB","2.5.1.48","COG0626","Cystathionine gamma-synthase"
"PHJJKLOP_01046",4482.18121131746,-1.78452641163031,0.074555198360997,-23.9356403156439,1.30393318240745e-126,9.45272626665351e-126,"CDS",918,"cysM","2.5.1.47","COG0031","Cysteine synthase"
"PHJJKLOP_01047",7468.42463908492,-1.15697613297617,0.0624796134501395,-18.5176583062485,1.48768475018759e-76,7.54936973230786e-76,"CDS",564,"efp","","","Elongation factor P"
"PHJJKLOP_01059",9.3148458869093,-3.2318522294592,0.808300563236433,-3.99832980014127,6.37910265505867e-05,0.000100786455668843,"CDS",702,"","","","IS3 family transposase ISEfa10"
"PHJJKLOP_01064",162.140109556979,-1.15940326705867,0.161864411296535,-7.16280532435659,7.90425620663086e-13,1.62872285496578e-12,"CDS",1032,"galM","5.1.3.3","COG2017","Aldose 1-epimerase"
"PHJJKLOP_01065",840.035689918827,-5.42358488396185,0.166081627534915,-32.6561400226022,6.55620153254629e-234,8.49751834997558e-233,"CDS",1467,"lacS","","COG2190","Lactose permease"
"PHJJKLOP_01078",828.485444274995,-1.85782095046251,0.0861829600442202,-21.5567085362266,4.58048180675696e-103,2.88108456500637e-102,"CDS",1113,"thiO","1.4.3.19","COG0665","Glycine oxidase"
"PHJJKLOP_01079",219.364471966598,-2.26766007292853,0.168492687266804,-13.4585073673717,2.74403401551873e-41,9.21035632563124e-41,"CDS",1374,"ribZ_2","","","Riboflavin transporter RibZ"
"PHJJKLOP_01087",815.495011843238,-1.26114039496631,0.0864323383428876,-14.5910711100192,3.20131650264829e-48,1.1847641049356e-47,"CDS",582,"acuR","","","Transcriptional regulator AcuR"
